"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
136287404,136287403,0,23,35.83,23,35.83,0,0.00,6,10,-16,2.11,2.03,2.11,0.000,36.7,414,389,9300,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,6,8,-14,2.06,2.06,2.06,0.000,36.7,413,388,9410,0,16
136287404,136287403,0,21,35.84,21,35.84,0,0.00,-3,2,1,2.11,2.04,2.11,0.000,36.7,412,390,9521,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,8,10,-18,2.14,2.08,2.14,0.000,36.7,415,390,9632,0,16
136287404,136287403,0,20,35.84,20,35.84,0,0.00,-11,-15,26,2.14,2.01,2.11,0.000,36.7,412,388,9740,0,16
136287404,136287403,0,21,35.83,21,35.83,0,0.00,6,18,-24,2.11,2.09,2.11,0.000,36.7,414,387,9850,0,16
136287404,136287403,0,22,35.82,22,35.82,0,0.00,-7,-5,12,2.04,1.98,2.06,0.000,36.8,410,385,9959,0,16
136287404,136287403,0,22,35.85,22,35.85,0,0.00,8,4,-12,2.11,2.09,2.16,0.000,36.7,414,389,10071,0,16
136287404,136287403,0,22,35.82,22,35.82,0,0.00,0,-9,9,2.13,2.08,2.13,0.000,36.7,412,386,10182,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,-13,-19,32,2.11,2.11,2.11,0.000,36.7,416,387,10287,0,16
136287404,136287403,0,22,35.85,22,35.85,0,0.00,-3,-9,12,2.14,2.11,2.16,0.000,36.8,414,387,10399,0,16
136287404,136287403,0,21,35.84,21,35.84,0,0.00,-7,-9,16,2.11,2.09,2.11,0.000,36.8,416,390,10509,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,2,12,-14,2.16,1.96,2.13,0.000,36.7,416,387,10616,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,-9,0,9,2.11,2.11,2.11,0.000,36.7,413,389,10729,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,14,16,-30,2.11,2.09,2.11,0.000,36.7,414,387,10839,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,0,4,-4,2.14,2.09,2.14,0.000,36.8,411,387,10942,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,20,14,-34,2.08,1.96,2.11,0.000,36.8,410,389,11059,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,2,-5,3,2.11,2.01,2.11,0.000,36.8,413,387,11167,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,-7,0,7,2.06,1.99,2.06,0.000,36.7,416,391,11279,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,-7,-9,16,2.11,2.04,2.09,0.000,36.8,416,391,11387,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,8,8,-16,2.14,2.06,2.14,0.000,36.8,414,388,11496,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,10,8,-18,2.13,2.06,2.13,0.000,36.7,411,389,11605,0,16
136287404,136287403,0,21,35.83,21,35.83,0,0.00,4,4,-8,2.16,2.11,2.16,0.000,36.7,411,389,11713,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,-3,-9,12,2.16,2.11,2.16,0.000,36.7,415,392,11824,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,16,18,-34,2.14,2.11,2.18,0.000,36.7,410,385,11932,0,16
136287404,136287403,0,23,35.85,23,35.85,0,0.00,8,2,-10,2.14,2.08,2.14,0.000,36.7,411,389,12041,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,-3,8,-5,2.06,2.03,2.06,0.000,36.8,415,392,12151,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,14,0,-14,2.06,1.92,2.03,0.000,36.7,418,391,12255,0,16
136287404,136287403,0,21,35.83,21,35.83,0,0.00,16,8,-24,2.14,2.04,2.14,0.000,36.7,417,392,12367,0,16
136287404,136287403,0,21,35.84,21,35.84,0,0.00,-7,-11,18,2.13,2.11,2.13,0.000,36.8,412,387,12479,0,16
136287404,136287403,0,23,35.82,23,35.82,0,0.00,8,2,-10,2.14,2.08,2.14,0.000,36.8,415,388,12583,0,16
136287404,136287403,0,21,35.83,21,35.83,0,0.00,-15,-11,26,2.06,1.92,2.06,0.000,36.7,413,387,12695,0,16
136287404,136287403,0,23,35.85,23,35.85,0,0.00,22,10,-32,2.11,2.01,2.11,0.000,36.8,412,390,12806,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,2,4,-6,2.06,2.01,2.06,0.000,36.7,413,390,12918,0,16
136287404,136287403,0,20,35.82,20,35.82,0,0.00,2,0,-2,2.06,2.06,2.09,0.000,36.8,413,388,13028,0,16
136287404,136287403,0,22,35.82,22,35.82,0,0.00,-3,-5,8,2.08,2.04,2.08,0.000,36.7,418,388,13137,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,6,0,-6,2.11,2.06,2.11,0.000,36.8,414,388,13247,0,16
136287404,136287403,0,23,35.82,23,35.82,0,0.00,10,-5,-5,2.09,2.09,2.09,0.000,36.7,415,386,13352,0,16
136287404,136287403,0,21,35.84,21,35.84,0,0.00,-11,-9,20,2.11,2.11,2.13,0.000,36.8,416,388,13462,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,2,-7,5,2.06,2.04,2.06,0.000,36.8,412,389,13571,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,4,16,-20,2.09,1.99,2.09,0.000,36.8,413,388,13679,0,16
136287404,136287403,0,22,35.82,22,35.82,0,0.00,6,4,-10,2.11,2.11,2.14,0.000,36.8,412,383,13790,0,16
136287404,136287403,0,21,35.82,21,35.82,0,0.00,-19,-25,44,2.11,2.01,2.09,0.000,36.8,416,386,13895,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,4,-5,1,2.16,2.11,2.11,0.000,36.8,412,390,14014,0,16
136287404,136287403,0,23,35.85,23,35.85,0,0.00,6,-9,3,2.14,2.03,2.14,0.000,36.8,412,391,14125,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,12,8,-20,2.09,2.03,2.09,0.000,36.8,415,388,14231,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,2,-7,5,2.06,2.04,2.06,0.000,36.8,413,390,14343,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,2,-3,1,2.11,2.09,2.11,0.000,36.8,414,388,14447,0,16
136287404,136287403,0,23,35.86,23,35.86,0,0.00,2,2,-4,2.06,2.03,2.06,0.000,36.8,418,390,14551,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,-7,-19,26,2.06,2.03,2.06,0.000,36.8,413,389,14670,0,16
136287404,136287403,0,24,35.83,24,35.83,0,0.00,-11,-9,20,2.11,2.01,2.11,0.000,36.8,413,388,14779,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,8,10,-18,2.18,2.06,2.18,0.000,36.8,413,388,14889,0,16
136287404,136287403,0,19,35.86,19,35.86,0,0.00,16,6,-22,2.03,1.96,2.04,0.000,36.8,414,387,14991,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,-11,-9,20,2.11,2.11,2.11,0.000,36.8,414,390,15103,0,16
136287404,136287403,0,22,35.82,22,35.82,0,0.00,14,8,-22,2.14,2.14,2.14,0.000,36.8,416,391,15213,0,16
136287404,136287403,0,20,35.82,20,35.82,0,0.00,4,2,-6,2.06,2.03,2.06,0.000,36.8,412,383,15319,0,16
