X,Y,Z,X2,Y2,Z2,X_blur,Y_blur,Z_blur,time
-8.1e-06,5.2e-06,4.8e-06,-1.62e-05,1.04e-05,9.6e-06,-0.12,0.18,0.18,4766.8
-8.1e-06,5.4e-06,4.7e-06,-1.62e-05,1.08e-05,9.4e-06,0,0.36,-0.18,4767
-8.5e-06,5.3e-06,4.7e-06,-1.7e-05,1.06e-05,9.4e-06,-0.24,-0.18,0,4767.2
-8.5e-06,5.5e-06,4.8e-06,-1.7e-05,1.1e-05,9.6e-06,0,0.36,0.18,4767.4
-8.8e-06,5.5e-06,4.9e-06,-1.76e-05,1.1e-05,9.8e-06,-0.18,0,0.18,4767.6
-9e-06,5.6e-06,4.9e-06,-1.8e-05,1.12e-05,9.8e-06,-0.12,0.18,0,4767.8
-9.1e-06,5.8e-06,4.9e-06,-1.82e-05,1.16e-05,9.8e-06,-0.0599999999999994,0.360000000000001,0,4768
-9.2e-06,5.8e-06,4.9e-06,-1.84e-05,1.16e-05,9.8e-06,-0.0600000000000004,0,0,4768.2
-9.3e-06,6.1e-06,5e-06,-1.86e-05,1.22e-05,1e-05,-0.0600000000000004,0.539999999999999,0.180000000000001,4768.4
-9.2e-06,5.9e-06,5.2e-06,-1.84e-05,1.18e-05,1.04e-05,0.0600000000000004,-0.36,0.36,4768.6
-9.3e-06,5.8e-06,5.1e-06,-1.86e-05,1.16e-05,1.02e-05,-0.0600000000000004,-0.18,-0.18,4768.8
-9.5e-06,5.8e-06,4.9e-06,-1.9e-05,1.16e-05,9.8e-06,-0.12,0,-0.360000000000001,4769
-9.6e-06,5.6e-06,4.9e-06,-1.92e-05,1.12e-05,9.8e-06,-0.0599999999999994,-0.360000000000001,0,4769.2
-9.5e-06,5.6e-06,5.1e-06,-1.9e-05,1.12e-05,1.02e-05,0.0599999999999994,0,0.360000000000001,4769.4
-9.7e-06,5.5e-06,5.1e-06,-1.94e-05,1.1e-05,1.02e-05,-0.12,-0.18,0,4769.6
-9.8e-06,5.2e-06,4.9e-06,-1.96e-05,1.04e-05,9.8e-06,-0.0599999999999994,-0.539999999999999,-0.360000000000001,4769.8
-9.9e-06,5.1e-06,5e-06,-1.98e-05,1.02e-05,1e-05,-0.0600000000000004,-0.18,0.180000000000001,4770
-9.9e-06,4.8e-06,4.8e-06,-1.98e-05,9.6e-06,9.6e-06,0,-0.540000000000001,-0.360000000000001,4770.2
-1e-05,4.8e-06,4.8e-06,-2e-05,9.6e-06,9.6e-06,-0.0600000000000004,0,0,4770.4
-1.01e-05,4.6e-06,4.6e-06,-2.02e-05,9.2e-06,9.2e-06,-0.0599999999999994,-0.36,-0.36,4770.6
-1.02e-05,4.6e-06,4.5e-06,-2.04e-05,9.2e-06,9e-06,-0.0600000000000004,0,-0.18,4770.8
-1.03e-05,4.4e-06,4.3e-06,-2.06e-05,8.8e-06,8.6e-06,-0.0599999999999994,-0.36,-0.36,4771
-1.05e-05,4.3e-06,4.3e-06,-2.1e-05,8.6e-06,8.6e-06,-0.12,-0.18,0,4771.2
-1.08e-05,3.9e-06,4e-06,-2.16e-05,7.8e-06,8e-06,-0.18,-0.720000000000001,-0.540000000000001,4771.4
-1.1e-05,3.8e-06,4.1e-06,-2.2e-05,7.6e-06,8.2e-06,-0.12,-0.18,0.18,4771.6
-1.11e-05,3.6e-06,3.9e-06,-2.22e-05,7.2e-06,7.8e-06,-0.0600000000000004,-0.36,-0.36,4771.8
-1.11e-05,3.6e-06,3.7e-06,-2.22e-05,7.2e-06,7.4e-06,0,0,-0.36,4772
-1.11e-05,3.5e-06,3.4e-06,-2.22e-05,7e-06,6.8e-06,0,-0.18,-0.54,4772.2
-1.1e-05,3.4e-06,3.4e-06,-2.2e-05,6.8e-06,6.8e-06,0.0600000000000004,-0.18,0,4772.4
-1.08e-05,3.3e-06,3.1e-06,-2.16e-05,6.6e-06,6.2e-06,0.12,-0.18,-0.54,4772.6
-1.05e-05,3.3e-06,2.9e-06,-2.1e-05,6.6e-06,5.8e-06,0.18,0,-0.36,4772.8
-1.01e-05,3.6e-06,2.9e-06,-2.02e-05,7.2e-06,5.8e-06,0.24,0.539999999999999,0,4773
-9.9e-06,3.6e-06,2.7e-06,-1.98e-05,7.2e-06,5.4e-06,0.12,0,-0.36,4773.2
-9.6e-06,3.8e-06,2.6e-06,-1.92e-05,7.6e-06,5.2e-06,0.18,0.36,-0.18,4773.4
-9.5e-06,3.9e-06,2.6e-06,-1.9e-05,7.8e-06,5.2e-06,0.0599999999999994,0.18,0,4773.6
-9.6e-06,4.2e-06,2.4e-06,-1.92e-05,8.4e-06,4.8e-06,-0.0599999999999994,0.539999999999999,-0.36,4773.8
-9.7e-06,4.3e-06,2.1e-06,-1.94e-05,8.6e-06,4.2e-06,-0.0600000000000004,0.180000000000001,-0.54,4774
-9.6e-06,4.6e-06,2.3e-06,-1.92e-05,9.2e-06,4.6e-06,0.0600000000000004,0.539999999999999,0.36,4774.2
-9.8e-06,4.8e-06,2.1e-06,-1.96e-05,9.6e-06,4.2e-06,-0.12,0.36,-0.36,4774.4
-9.9e-06,5.1e-06,2.2e-06,-1.98e-05,1.02e-05,4.4e-06,-0.0600000000000004,0.540000000000001,0.180000000000001,4774.6
-9.9e-06,5.2e-06,2e-06,-1.98e-05,1.04e-05,4e-06,0,0.18,-0.36,4774.8
-1.03e-05,5.5e-06,2.1e-06,-2.06e-05,1.1e-05,4.2e-06,-0.24,0.539999999999999,0.18,4775
-1.01e-05,5.9e-06,2e-06,-2.02e-05,1.18e-05,4e-06,0.12,0.720000000000001,-0.18,4775.2
-1.02e-05,6e-06,2.1e-06,-2.04e-05,1.2e-05,4.2e-06,-0.0600000000000004,0.18,0.18,4775.4
-1e-05,6.3e-06,2.1e-06,-2e-05,1.26e-05,4.2e-06,0.12,0.539999999999999,0,4775.6
-9.8e-06,6.8e-06,2.1e-06,-1.96e-05,1.36e-05,4.2e-06,0.120000000000001,0.900000000000001,0,4775.8
-9.7e-06,6.9e-06,1.9e-06,-1.94e-05,1.38e-05,3.8e-06,0.0599999999999994,0.18,-0.36,4776
-9.3e-06,7.2e-06,2e-06,-1.86e-05,1.44e-05,4e-06,0.24,0.539999999999999,0.18,4776.2
-9e-06,7.3e-06,2e-06,-1.8e-05,1.46e-05,4e-06,0.18,0.180000000000001,0,4776.4
-8.8e-06,7.5e-06,2e-06,-1.76e-05,1.5e-05,4e-06,0.12,0.36,0,4776.6
-8.8e-06,7.4e-06,2e-06,-1.76e-05,1.48e-05,4e-06,0,-0.18,0,4776.8
-8.7e-06,7.4e-06,1.9e-06,-1.74e-05,1.48e-05,3.8e-06,0.0600000000000004,0,-0.18,4777
-8.8e-06,7.5e-06,1.9e-06,-1.76e-05,1.5e-05,3.8e-06,-0.0600000000000004,0.18,0,4777.2
-8.7e-06,7.4e-06,2e-06,-1.74e-05,1.48e-05,4e-06,0.0600000000000004,-0.18,0.18,4777.4
-9.1e-06,6.9e-06,2e-06,-1.82e-05,1.38e-05,4e-06,-0.24,-0.900000000000001,0,4777.6
-9.2e-06,6.8e-06,2e-06,-1.84e-05,1.36e-05,4e-06,-0.0600000000000004,-0.18,0,4777.8
-9.4e-06,6.5e-06,2.1e-06,-1.88e-05,1.3e-05,4.2e-06,-0.12,-0.540000000000001,0.18,4778
-9.6e-06,6.2e-06,1.8e-06,-1.92e-05,1.24e-05,3.6e-06,-0.12,-0.539999999999999,-0.54,4778.2
-9.6e-06,6e-06,1.7e-06,-1.92e-05,1.2e-05,3.4e-06,0,-0.36,-0.18,4778.4
-9.5e-06,5.8e-06,1.7e-06,-1.9e-05,1.16e-05,3.4e-06,0.0599999999999994,-0.36,0,4778.6
-9.2e-06,5.8e-06,1.9e-06,-1.84e-05,1.16e-05,3.8e-06,0.18,0,0.36,4778.8
-9.2e-06,5.4e-06,1.8e-06,-1.84e-05,1.08e-05,3.6e-06,0,-0.720000000000001,-0.18,4779
-8.8e-06,5.6e-06,2e-06,-1.76e-05,1.12e-05,4e-06,0.24,0.36,0.36,4779.2
-8.5e-06,5.8e-06,2.1e-06,-1.7e-05,1.16e-05,4.2e-06,0.18,0.360000000000001,0.18,4779.4
-8.3e-06,5.4e-06,1.9e-06,-1.66e-05,1.08e-05,3.8e-06,0.12,-0.720000000000001,-0.36,4779.6
-8e-06,5.4e-06,1.9e-06,-1.6e-05,1.08e-05,3.8e-06,0.18,0,0,4779.8
-7.9e-06,5.6e-06,2.1e-06,-1.58e-05,1.12e-05,4.2e-06,0.0599999999999994,0.36,0.36,4780
-8e-06,5.7e-06,2.2e-06,-1.6e-05,1.14e-05,4.4e-06,-0.0599999999999994,0.18,0.180000000000001,4780.2
-8.1e-06,5.6e-06,2e-06,-1.62e-05,1.12e-05,4e-06,-0.0600000000000004,-0.18,-0.36,4780.4
-8.3e-06,5.7e-06,2.3e-06,-1.66e-05,1.14e-05,4.6e-06,-0.12,0.18,0.54,4780.6
-8.6e-06,5.5e-06,2e-06,-1.72e-05,1.1e-05,4e-06,-0.18,-0.36,-0.54,4780.8
-8.6e-06,5.7e-06,2.2e-06,-1.72e-05,1.14e-05,4.4e-06,0,0.36,0.36,4781
-8.8e-06,6e-06,2.4e-06,-1.76e-05,1.2e-05,4.8e-06,-0.12,0.540000000000001,0.36,4781.2
-9e-06,5.9e-06,2.1e-06,-1.8e-05,1.18e-05,4.2e-06,-0.12,-0.18,-0.54,4781.4
-9e-06,6.1e-06,2.5e-06,-1.8e-05,1.22e-05,5e-06,0,0.36,0.720000000000001,4781.6
-8.7e-06,6.4e-06,2.2e-06,-1.74e-05,1.28e-05,4.4e-06,0.18,0.539999999999999,-0.54,4781.8
-8.8e-06,6.5e-06,2.4e-06,-1.76e-05,1.3e-05,4.8e-06,-0.0600000000000004,0.18,0.36,4782
-8.4e-06,6.6e-06,2.4e-06,-1.68e-05,1.32e-05,4.8e-06,0.240000000000001,0.180000000000001,0,4782.2
-8.2e-06,6.9e-06,2.5e-06,-1.64e-05,1.38e-05,5e-06,0.12,0.539999999999999,0.180000000000001,4782.4
-7.9e-06,6.8e-06,2.4e-06,-1.58e-05,1.36e-05,4.8e-06,0.179999999999999,-0.18,-0.180000000000001,4782.6
-7.7e-06,7.1e-06,2.5e-06,-1.54e-05,1.42e-05,5e-06,0.12,0.539999999999999,0.180000000000001,4782.8
-7.6e-06,7e-06,2.6e-06,-1.52e-05,1.4e-05,5.2e-06,0.0600000000000004,-0.18,0.18,4783
-7.6e-06,7e-06,2.5e-06,-1.52e-05,1.4e-05,5e-06,0,0,-0.18,4783.2
-7.6e-06,7e-06,2.6e-06,-1.52e-05,1.4e-05,5.2e-06,0,0,0.18,4783.4
-7.7e-06,6.8e-06,2.7e-06,-1.54e-05,1.36e-05,5.4e-06,-0.0600000000000004,-0.36,0.18,4783.6
-7.8e-06,6.8e-06,2.7e-06,-1.56e-05,1.36e-05,5.4e-06,-0.0599999999999994,0,0,4783.8
-7.9e-06,6.6e-06,3e-06,-1.58e-05,1.32e-05,6e-06,-0.0600000000000004,-0.36,0.54,4784
-8.1e-06,6.5e-06,3.2e-06,-1.62e-05,1.3e-05,6.4e-06,-0.12,-0.180000000000001,0.36,4784.2
-8.3e-06,6.1e-06,3.1e-06,-1.66e-05,1.22e-05,6.2e-06,-0.12,-0.719999999999999,-0.18,4784.4
-8.2e-06,6.4e-06,3.6e-06,-1.64e-05,1.28e-05,7.2e-06,0.0600000000000004,0.539999999999999,0.9,4784.6
-8.2e-06,6.1e-06,3.7e-06,-1.64e-05,1.22e-05,7.4e-06,0,-0.539999999999999,0.180000000000001,4784.8
-8.1e-06,6.2e-06,3.8e-06,-1.62e-05,1.24e-05,7.6e-06,0.0599999999999994,0.18,0.18,4785
-8.1e-06,5.8e-06,3.9e-06,-1.62e-05,1.16e-05,7.8e-06,0,-0.719999999999999,0.18,4785.2
-7.8e-06,5.8e-06,4e-06,-1.56e-05,1.16e-05,8e-06,0.18,0,0.18,4785.4
-7.5e-06,5.7e-06,4.1e-06,-1.5e-05,1.14e-05,8.2e-06,0.18,-0.180000000000001,0.18,4785.6
-7.2e-06,5.9e-06,4.4e-06,-1.44e-05,1.18e-05,8.8e-06,0.18,0.360000000000001,0.540000000000001,4785.8
-7.1e-06,5.8e-06,4.6e-06,-1.42e-05,1.16e-05,9.2e-06,0.0599999999999999,-0.18,0.36,4786
-7e-06,5.9e-06,4.7e-06,-1.4e-05,1.18e-05,9.4e-06,0.0599999999999999,0.18,0.18,4786.2
-7e-06,5.8e-06,4.7e-06,-1.4e-05,1.16e-05,9.4e-06,0,-0.18,0,4786.4
-7e-06,6.1e-06,4.8e-06,-1.4e-05,1.22e-05,9.6e-06,0,0.539999999999999,0.18,4786.6
-6.9e-06,6.2e-06,4.9e-06,-1.38e-05,1.24e-05,9.8e-06,0.0599999999999999,0.18,0.18,4786.8
-7.3e-06,6.4e-06,5.2e-06,-1.46e-05,1.28e-05,1.04e-05,-0.24,0.36,0.540000000000001,4787
-7.6e-06,6.2e-06,5.1e-06,-1.52e-05,1.24e-05,1.02e-05,-0.18,-0.36,-0.18,4787.2
-7.6e-06,6.5e-06,5.4e-06,-1.52e-05,1.3e-05,1.08e-05,0,0.539999999999999,0.539999999999999,4787.4
-7.8e-06,6.5e-06,5.4e-06,-1.56e-05,1.3e-05,1.08e-05,-0.12,0,0,4787.6
-7.8e-06,6.7e-06,5.3e-06,-1.56e-05,1.34e-05,1.06e-05,0,0.360000000000001,-0.18,4787.8
-7.7e-06,7.1e-06,5.4e-06,-1.54e-05,1.42e-05,1.08e-05,0.0599999999999994,0.719999999999999,0.18,4788
-7.7e-06,7.1e-06,5.5e-06,-1.54e-05,1.42e-05,1.1e-05,0,0,0.18,4788.2
-7.6e-06,7.2e-06,5.4e-06,-1.52e-05,1.44e-05,1.08e-05,0.0600000000000004,0.18,-0.18,4788.4
-7.4e-06,7.6e-06,5.7e-06,-1.48e-05,1.52e-05,1.14e-05,0.12,0.720000000000001,0.539999999999999,4788.6
-7.1e-06,7.9e-06,5.6e-06,-1.42e-05,1.58e-05,1.12e-05,0.18,0.540000000000001,-0.18,4788.8
-6.9e-06,7.8e-06,5.5e-06,-1.38e-05,1.56e-05,1.1e-05,0.12,-0.180000000000001,-0.18,4789
-6.7e-06,8.2e-06,5.9e-06,-1.34e-05,1.64e-05,1.18e-05,0.12,0.719999999999999,0.720000000000001,4789.2
-6.8e-06,8e-06,5.8e-06,-1.36e-05,1.6e-05,1.16e-05,-0.0599999999999999,-0.36,-0.18,4789.4
-6.7e-06,8e-06,5.9e-06,-1.34e-05,1.6e-05,1.18e-05,0.0599999999999999,0,0.18,4789.6
-6.8e-06,8.1e-06,6e-06,-1.36e-05,1.62e-05,1.2e-05,-0.0599999999999999,0.180000000000001,0.18,4789.8
-6.9e-06,8.1e-06,6e-06,-1.38e-05,1.62e-05,1.2e-05,-0.0599999999999999,0,0,4790
-7.2e-06,7.9e-06,6.1e-06,-1.44e-05,1.58e-05,1.22e-05,-0.18,-0.36,0.18,4790.2
-7.3e-06,7.8e-06,6.1e-06,-1.46e-05,1.56e-05,1.22e-05,-0.0600000000000004,-0.180000000000001,0,4790.4
-7.5e-06,7.4e-06,6.1e-06,-1.5e-05,1.48e-05,1.22e-05,-0.12,-0.719999999999999,0,4790.6
-7.6e-06,7.3e-06,6.1e-06,-1.52e-05,1.46e-05,1.22e-05,-0.0599999999999999,-0.18,0,4790.8
-7.8e-06,7.2e-06,6e-06,-1.56e-05,1.44e-05,1.2e-05,-0.12,-0.180000000000001,-0.18,4791
-7.8e-06,6.8e-06,6.2e-06,-1.56e-05,1.36e-05,1.24e-05,0,-0.719999999999999,0.36,4791.2
-7.9e-06,6.7e-06,6.2e-06,-1.58e-05,1.34e-05,1.24e-05,-0.0600000000000004,-0.18,0,4791.4
-7.7e-06,6.7e-06,6.2e-06,-1.54e-05,1.34e-05,1.24e-05,0.12,0,0,4791.6
-7.6e-06,6.7e-06,6.3e-06,-1.52e-05,1.34e-05,1.26e-05,0.0600000000000004,0,0.18,4791.8
-7.4e-06,6.6e-06,6.4e-06,-1.48e-05,1.32e-05,1.28e-05,0.12,-0.18,0.18,4792
-7.3e-06,6.5e-06,6.4e-06,-1.46e-05,1.3e-05,1.28e-05,0.0599999999999999,-0.180000000000001,0,4792.2
-7.4e-06,6.4e-06,6.4e-06,-1.48e-05,1.28e-05,1.28e-05,-0.0599999999999999,-0.18,0,4792.4
-7.6e-06,6.3e-06,6.1e-06,-1.52e-05,1.26e-05,1.22e-05,-0.12,-0.18,-0.539999999999999,4792.6
-8.7e-06,6.3e-06,5.2e-06,-1.74e-05,1.26e-05,1.04e-05,-0.66,0,-1.62,4792.8
-9.9e-06,6.2e-06,4.2e-06,-1.98e-05,1.24e-05,8.4e-06,-0.72,-0.18,-1.8,4793
-1.15e-05,6.1e-06,2.7e-06,-2.3e-05,1.22e-05,5.4e-06,-0.96,-0.18,-2.7,4793.2
-1.25e-05,6e-06,2e-06,-2.5e-05,1.2e-05,4e-06,-0.6,-0.18,-1.26,4793.4
-1.34e-05,6e-06,1.2e-06,-2.68e-05,1.2e-05,2.4e-06,-0.54,0,-1.44,4793.6
-1.33e-05,6.5e-06,8e-07,-2.66e-05,1.3e-05,1.6e-06,0.0600000000000004,0.899999999999999,-0.72,4793.8
-1.35e-05,6.6e-06,4e-07,-2.7e-05,1.32e-05,8e-07,-0.12,0.180000000000001,-0.72,4794
-1.28e-05,7.2e-06,5e-07,-2.56e-05,1.44e-05,1e-06,0.42,1.08,0.18,4794.2
-1.24e-05,7.5e-06,5e-07,-2.48e-05,1.5e-05,1e-06,0.24,0.540000000000001,0,4794.4
-1.2e-05,7.7e-06,8e-07,-2.4e-05,1.54e-05,1.6e-06,0.24,0.360000000000001,0.54,4794.6
-1.08e-05,8.3e-06,1.7e-06,-2.16e-05,1.66e-05,3.4e-06,0.72,1.08,1.62,4794.8
-9.7e-06,8.5e-06,3.4e-06,-1.94e-05,1.7e-05,6.8e-06,0.66,0.36,3.06,4795
-8.8e-06,8.6e-06,5e-06,-1.76e-05,1.72e-05,1e-05,0.54,0.180000000000001,2.88,4795.2
-8.7e-06,8.5e-06,6.6e-06,-1.74e-05,1.7e-05,1.32e-05,0.0600000000000004,-0.180000000000001,2.88,4795.4
-9.6e-06,8.1e-06,7.7e-06,-1.92e-05,1.62e-05,1.54e-05,-0.54,-0.719999999999999,1.98,4795.6
-1.13e-05,7.8e-06,8.1e-06,-2.26e-05,1.56e-05,1.62e-05,-1.02,-0.540000000000001,0.719999999999999,4795.8
-1.34e-05,7.4e-06,8.4e-06,-2.68e-05,1.48e-05,1.68e-05,-1.26,-0.719999999999999,0.539999999999998,4796
-1.58e-05,6.7e-06,8.3e-06,-3.16e-05,1.34e-05,1.66e-05,-1.44,-1.26,-0.179999999999998,4796.2
-1.79e-05,6.2e-06,8.2e-06,-3.58e-05,1.24e-05,1.64e-05,-1.26,-0.900000000000001,-0.180000000000001,4796.4
-2.05e-05,5.4e-06,7.5e-06,-4.1e-05,1.08e-05,1.5e-05,-1.56,-1.44,-1.26,4796.6
-2.07e-05,5.1e-06,7.4e-06,-4.14e-05,1.02e-05,1.48e-05,-0.119999999999999,-0.539999999999999,-0.18,4796.8
-1.97e-05,5.6e-06,7e-06,-3.94e-05,1.12e-05,1.4e-05,0.599999999999998,0.899999999999999,-0.720000000000001,4797
-1.84e-05,6.1e-06,6.8e-06,-3.68e-05,1.22e-05,1.36e-05,0.780000000000001,0.900000000000001,-0.36,4797.2
-1.65e-05,6.1e-06,6.4e-06,-3.3e-05,1.22e-05,1.28e-05,1.14,0,-0.720000000000001,4797.4
-1.4e-05,6.8e-06,6.3e-06,-2.8e-05,1.36e-05,1.26e-05,1.5,1.26,-0.18,4797.6
-1.22e-05,7.1e-06,6e-06,-2.44e-05,1.42e-05,1.2e-05,1.08,0.539999999999999,-0.539999999999999,4797.8
-1.06e-05,7.8e-06,6.1e-06,-2.12e-05,1.56e-05,1.22e-05,0.96,1.26,0.18,4798
-9.8e-06,7.7e-06,6.2e-06,-1.96e-05,1.54e-05,1.24e-05,0.48,-0.179999999999998,0.18,4798.2
-9.7e-06,7.7e-06,6.4e-06,-1.94e-05,1.54e-05,1.28e-05,0.0599999999999994,0,0.36,4798.4
-1.01e-05,7.7e-06,6.3e-06,-2.02e-05,1.54e-05,1.26e-05,-0.24,0,-0.18,4798.6
-1.17e-05,7.7e-06,6.7e-06,-2.34e-05,1.54e-05,1.34e-05,-0.96,0,0.720000000000001,4798.8
-1.37e-05,6.8e-06,7e-06,-2.74e-05,1.36e-05,1.4e-05,-1.2,-1.62,0.539999999999999,4799
-1.59e-05,6.4e-06,7.3e-06,-3.18e-05,1.28e-05,1.46e-05,-1.32,-0.720000000000001,0.540000000000001,4799.2
-1.79e-05,5.7e-06,7.8e-06,-3.58e-05,1.14e-05,1.56e-05,-1.2,-1.26,0.899999999999999,4799.4
-1.93e-05,5.5e-06,8.3e-06,-3.86e-05,1.1e-05,1.66e-05,-0.84,-0.36,0.900000000000001,4799.6
-2.02e-05,5.2e-06,8.8e-06,-4.04e-05,1.04e-05,1.76e-05,-0.539999999999999,-0.539999999999999,0.900000000000001,4799.8
-2.04e-05,5.3e-06,9.6e-06,-4.08e-05,1.06e-05,1.92e-05,-0.120000000000001,0.18,1.44,4800
-2.04e-05,5.1e-06,9.9e-06,-4.08e-05,1.02e-05,1.98e-05,0,-0.36,0.540000000000001,4800.2
-1.87e-05,5.4e-06,1.06e-05,-3.74e-05,1.08e-05,2.12e-05,1.02,0.539999999999999,1.26,4800.4
-1.7e-05,6.1e-06,1.13e-05,-3.4e-05,1.22e-05,2.26e-05,1.02,1.26,1.26,4800.6
-1.51e-05,6.4e-06,1.21e-05,-3.02e-05,1.28e-05,2.42e-05,1.14,0.539999999999999,1.44,4800.8
-1.33e-05,7e-06,1.26e-05,-2.66e-05,1.4e-05,2.52e-05,1.08,1.08,0.900000000000001,4801
-1.22e-05,7.3e-06,1.31e-05,-2.44e-05,1.46e-05,2.62e-05,0.66,0.540000000000001,0.900000000000001,4801.2
-1.14e-05,7.7e-06,1.36e-05,-2.28e-05,1.54e-05,2.72e-05,0.48,0.720000000000001,0.900000000000001,4801.4
-1.12e-05,7.7e-06,1.4e-05,-2.24e-05,1.54e-05,2.8e-05,0.12,0,0.719999999999999,4801.6
-1.18e-05,8e-06,1.43e-05,-2.36e-05,1.6e-05,2.86e-05,-0.360000000000001,0.539999999999998,0.540000000000001,4801.8
-1.31e-05,8e-06,1.46e-05,-2.62e-05,1.6e-05,2.92e-05,-0.78,0,0.540000000000001,4802
-1.48e-05,7.8e-06,1.47e-05,-2.96e-05,1.56e-05,2.94e-05,-1.02,-0.36,0.179999999999998,4802.2
-1.67e-05,7.5e-06,1.47e-05,-3.34e-05,1.5e-05,2.94e-05,-1.14,-0.539999999999999,0,4802.4
-1.81e-05,7.5e-06,1.47e-05,-3.62e-05,1.5e-05,2.94e-05,-0.84,0,0,4802.6
-1.92e-05,7.3e-06,1.46e-05,-3.84e-05,1.46e-05,2.92e-05,-0.66,-0.36,-0.179999999999998,4802.8
-1.95e-05,6.9e-06,1.47e-05,-3.9e-05,1.38e-05,2.94e-05,-0.18,-0.720000000000001,0.179999999999998,4803
-1.95e-05,6.5e-06,1.47e-05,-3.9e-05,1.3e-05,2.94e-05,0,-0.720000000000001,0,4803.2
-1.84e-05,7.2e-06,1.49e-05,-3.68e-05,1.44e-05,2.98e-05,0.66,1.26,0.36,4803.4
-1.65e-05,7.1e-06,1.48e-05,-3.3e-05,1.42e-05,2.96e-05,1.14,-0.18,-0.179999999999998,4803.6
-1.45e-05,7.2e-06,1.5e-05,-2.9e-05,1.44e-05,3e-05,1.2,0.18,0.36,4803.8
-1.25e-05,7.6e-06,1.53e-05,-2.5e-05,1.52e-05,3.06e-05,1.2,0.720000000000001,0.539999999999998,4804
-1.04e-05,7.8e-06,1.56e-05,-2.08e-05,1.56e-05,3.12e-05,1.26,0.36,0.540000000000001,4804.2
-9e-06,7.6e-06,1.6e-05,-1.8e-05,1.52e-05,3.2e-05,0.84,-0.36,0.719999999999999,4804.4
-8.4e-06,7.4e-06,1.64e-05,-1.68e-05,1.48e-05,3.28e-05,0.360000000000001,-0.36,0.719999999999999,4804.6
-7.9e-06,7.3e-06,1.7e-05,-1.58e-05,1.46e-05,3.4e-05,0.299999999999999,-0.18,1.08,4804.8
-8.7e-06,6.6e-06,1.74e-05,-1.74e-05,1.32e-05,3.48e-05,-0.479999999999999,-1.26,0.719999999999999,4805
-1.02e-05,6e-06,1.79e-05,-2.04e-05,1.2e-05,3.58e-05,-0.900000000000001,-1.08,0.900000000000004,4805.2
-1.18e-05,5.1e-06,1.82e-05,-2.36e-05,1.02e-05,3.64e-05,-0.96,-1.62,0.539999999999995,4805.4
-1.36e-05,4.4e-06,1.86e-05,-2.72e-05,8.8e-06,3.72e-05,-1.08,-1.26,0.720000000000005,4805.6
-1.51e-05,3.9e-06,1.91e-05,-3.02e-05,7.8e-06,3.82e-05,-0.899999999999999,-0.900000000000001,0.899999999999997,4805.8
-1.6e-05,3.4e-06,1.97e-05,-3.2e-05,6.8e-06,3.94e-05,-0.54,-0.9,1.08,4806
-1.66e-05,3.2e-06,2.01e-05,-3.32e-05,6.4e-06,4.02e-05,-0.360000000000001,-0.36,0.719999999999999,4806.2
-1.67e-05,2.8e-06,2.03e-05,-3.34e-05,5.6e-06,4.06e-05,-0.0599999999999994,-0.72,0.359999999999997,4806.4
-1.54e-05,3.3e-06,2.03e-05,-3.08e-05,6.6e-06,4.06e-05,0.779999999999999,0.900000000000001,0,4806.6
-1.36e-05,3.9e-06,2.06e-05,-2.72e-05,7.8e-06,4.12e-05,1.08,1.08,0.540000000000001,4806.8
-1.17e-05,4.3e-06,2.07e-05,-2.34e-05,8.6e-06,4.14e-05,1.14,0.720000000000001,0.179999999999998,4807
-9.4e-06,5.1e-06,2.06e-05,-1.88e-05,1.02e-05,4.12e-05,1.38,1.44,-0.179999999999998,4807.2
-7.5e-06,5.6e-06,2.05e-05,-1.5e-05,1.12e-05,4.1e-05,1.14,0.899999999999999,-0.179999999999998,4807.4
-5.8e-06,6.4e-06,2.04e-05,-1.16e-05,1.28e-05,4.08e-05,1.02,1.44,-0.179999999999998,4807.6
-5e-06,6.9e-06,2e-05,-1e-05,1.38e-05,4e-05,0.48,0.900000000000001,-0.719999999999999,4807.8
-4.9e-06,7.3e-06,1.99e-05,-9.8e-06,1.46e-05,3.98e-05,0.0600000000000004,0.720000000000001,-0.180000000000004,4808
-5.3e-06,7.6e-06,1.94e-05,-1.06e-05,1.52e-05,3.88e-05,-0.24,0.539999999999999,-0.899999999999997,4808.2
-6.1e-06,7.7e-06,1.9e-05,-1.22e-05,1.54e-05,3.8e-05,-0.48,0.180000000000001,-0.719999999999999,4808.4
-7.1e-06,8.1e-06,1.88e-05,-1.42e-05,1.62e-05,3.76e-05,-0.6,0.719999999999999,-0.360000000000003,4808.6
-8.6e-06,7.6e-06,1.82e-05,-1.72e-05,1.52e-05,3.64e-05,-0.900000000000001,-0.900000000000001,-1.08,4808.8
-9.7e-06,7.5e-06,1.8e-05,-1.94e-05,1.5e-05,3.6e-05,-0.66,-0.18,-0.359999999999997,4809
-1.05e-05,7.2e-06,1.76e-05,-2.1e-05,1.44e-05,3.52e-05,-0.479999999999999,-0.540000000000001,-0.719999999999999,4809.2
-1.09e-05,6.9e-06,1.75e-05,-2.18e-05,1.38e-05,3.5e-05,-0.240000000000001,-0.539999999999999,-0.180000000000004,4809.4
-1.02e-05,6.9e-06,1.68e-05,-2.04e-05,1.38e-05,3.36e-05,0.42,0,-1.26,4809.6
